,SIGNIFICANCE,RA,DEC,l,b,DES_FOOTPRINT,PS1_FOOTPRINT,DELVE_FOOTPRINT,DECALS_FOOTPRINT,EBV_FLAG,PMRA,PMDEC,RR_LYRAE,NSTARS,MAG_AVG,MAG_MAX
165,13.06415939,200.6959377,23.22570638,5.821397632,81.90805993,FALSE,TRUE,FALSE,TRUE,FALSE,-0.023372757,0.118622387,FALSE,13,19.60348585,17.8716
166,13.0580864,209.8707602,27.77588676,39.31448198,74.90235478,FALSE,TRUE,FALSE,TRUE,FALSE,0.028915241,-0.346279163,FALSE,7,20.10195471,19.614695
167,13.05346107,165.0626416,43.27235543,169.9556857,62.34891654,FALSE,TRUE,FALSE,TRUE,FALSE,0.058706553,0.094966871,FALSE,11,19.659492,18.532553
168,13.04925728,173.6080005,56.57540245,142.6886748,57.50043883,FALSE,TRUE,FALSE,TRUE,FALSE,-0.042586049,-0.09208039,TRUE,120,19.77660551,17.536297
169,13.04382324,209.9031174,47.1018178,93.61067022,65.95758508,FALSE,TRUE,FALSE,TRUE,FALSE,0.015929453,-0.247718228,FALSE,17,19.42467041,18.031988
171,13.03986549,202.1433901,36.58928171,85.49096905,77.69773775,FALSE,TRUE,FALSE,TRUE,FALSE,-0.057096338,-0.031437656,FALSE,36,19.91534722,17.69282
172,13.03255558,181.8233039,61.39313134,132.1134438,54.94120797,FALSE,TRUE,FALSE,TRUE,FALSE,-0.10740286,-0.173811125,FALSE,36,19.74162772,18.184128
173,13.03233433,107.9704522,66.30444415,149.5522215,26.70546416,FALSE,TRUE,FALSE,TRUE,FALSE,0.198288876,-0.227952826,TRUE,2415,19.52797992,14.762002
174,13.0265398,100.7560962,59.08222561,156.5557441,21.98770047,FALSE,TRUE,FALSE,TRUE,FALSE,0.208861599,-0.465751245,FALSE,4789,19.36054755,12.936151
175,13.02002716,329.7801518,81.45909483,116.7043513,20.7556812,FALSE,TRUE,FALSE,FALSE,TRUE,-1.591809822,-0.464034764,FALSE,307,19.45240267,15.064116
176,13.01802349,101.3242775,57.83952937,157.9314966,21.92089242,FALSE,TRUE,FALSE,TRUE,FALSE,0.027533876,-0.553456109,FALSE,333,19.4371737,15.2468815
177,13.01488876,167.2042943,25.94415427,210.0267402,67.05654996,FALSE,TRUE,FALSE,TRUE,FALSE,0.075174869,-0.222322359,FALSE,14,19.37656171,17.772373
178,13.00719643,174.1641683,56.60428931,142.1788061,57.64136536,FALSE,TRUE,FALSE,TRUE,FALSE,-0.105393469,0.024087758,FALSE,15,19.7617646,18.513735
179,13.0004425,149.6909872,55.90180374,157.7956042,47.85838281,FALSE,TRUE,FALSE,TRUE,FALSE,-0.068502031,0.020680949,FALSE,13,19.32531231,18.19042
180,12.99608517,177.4552194,55.11587776,140.5407258,59.85570596,FALSE,TRUE,FALSE,TRUE,FALSE,-0.246740334,-0.111013761,FALSE,11,19.91350018,18.956022
181,12.9903841,112.9352968,27.91142122,191.2386646,20.55096981,FALSE,TRUE,FALSE,TRUE,FALSE,-0.214559253,-0.923768889,FALSE,2946,19.21740747,14.026969
182,12.9900713,201.1402125,36.5364744,88.25866815,78.26349892,FALSE,TRUE,FALSE,TRUE,FALSE,-0.061166733,0.09841518,FALSE,10,19.6407408,18.869518
183,12.98304176,196.7055116,39.52021108,109.4240211,77.20178498,FALSE,TRUE,FALSE,TRUE,FALSE,0.187315108,-0.013217398,FALSE,7,19.69480929,18.051212
184,12.96480179,96.73999053,66.38919023,148.4312098,22.32208208,FALSE,TRUE,FALSE,TRUE,FALSE,0.257512031,-0.208997281,TRUE,3502,19.43791297,14.092889
185,12.96173954,158.1725577,59.91508753,149.0389882,49.5878727,FALSE,TRUE,FALSE,TRUE,FALSE,-0.107035308,-0.162974147,FALSE,17,19.80085459,18.274986
186,12.95036793,145.9717765,48.07088531,169.9945106,48.21711162,FALSE,TRUE,FALSE,TRUE,FALSE,-0.071840739,-0.202207099,FALSE,27,19.59567993,18.097738
187,12.94995499,179.4682076,22.35643977,231.4449842,76.94533199,FALSE,TRUE,FALSE,TRUE,FALSE,-0.343399467,-0.223836097,FALSE,22,19.747362,18.140394
188,12.9485321,109.4804294,53.2940193,163.9697102,25.27116037,FALSE,TRUE,FALSE,TRUE,FALSE,0.126571215,-0.574696795,FALSE,1777,19.35316533,13.887022
190,12.94340134,61.57810215,21.26873941,172.1926092,-22.44388309,FALSE,TRUE,FALSE,FALSE,TRUE,0.097358869,-0.914606398,FALSE,746,19.17227475,15.26664
191,12.9365387,93.13716778,69.08749078,145.207739,21.85753192,FALSE,TRUE,FALSE,TRUE,FALSE,0.320779733,-0.101928443,FALSE,4263,19.51295493,13.86777
192,12.93448067,75.7371113,4.64037383,195.4617579,-21.56269739,FALSE,TRUE,FALSE,FALSE,FALSE,0.407423706,-0.361282047,FALSE,174,19.10222631,14.964475
193,12.92992306,121.4143689,39.23383297,181.4018307,30.51519039,FALSE,TRUE,FALSE,TRUE,FALSE,0.070404479,-0.714319352,FALSE,35,19.25709617,17.563026
194,12.92659378,116.1840406,46.19057109,172.7195742,28.10252979,FALSE,TRUE,FALSE,TRUE,FALSE,-0.15384107,-0.57893636,FALSE,40,19.48984118,17.627316
195,12.92350292,105.0501477,59.82862686,156.3665288,24.28701853,FALSE,TRUE,FALSE,TRUE,FALSE,0.451652328,-0.403740838,FALSE,134,19.39132643,16.470873
196,12.91381741,111.0628509,39.5102399,178.8823465,22.83498127,FALSE,TRUE,FALSE,TRUE,FALSE,-0.168580966,-0.962242272,FALSE,949,19.2483157,12.7421
197,12.91152,203.7254697,41.3536561,93.60407553,73.20775155,FALSE,TRUE,FALSE,TRUE,FALSE,-0.089416027,-0.03944223,FALSE,21,19.83691067,18.250092
198,12.91061878,108.0718889,48.24060508,169.1201484,23.20295523,FALSE,TRUE,FALSE,TRUE,FALSE,0.095591861,-0.795504959,FALSE,526,19.17179156,13.248673
199,12.90860653,142.5764806,66.62385154,146.4490081,40.10548756,FALSE,TRUE,FALSE,TRUE,FALSE,0.159199112,0.022587014,FALSE,19,19.75159974,17.698105
200,12.90080929,203.6401006,41.41188364,93.90141951,73.19729045,FALSE,TRUE,FALSE,TRUE,FALSE,-0.060804361,-0.043225389,FALSE,11,19.80143427,18.250092
201,12.90071201,208.6687373,38.01980774,76.27247657,72.83631356,FALSE,TRUE,FALSE,TRUE,FALSE,-0.098159937,0.00353689,FALSE,14,19.99329271,19.28051
202,12.89733219,113.6133874,32.52167381,186.7809366,22.65419714,FALSE,TRUE,FALSE,TRUE,FALSE,-0.052278276,-0.712239922,FALSE,66,19.12149342,15.81583
204,12.88937569,179.095036,-29.48590757,288.8160315,31.87219422,FALSE,FALSE,FALSE,FALSE,FALSE,-0.581846037,0.448251863,FALSE,44,19.01593564,13.231552
206,12.868536,36.49862188,39.09787737,142.2955652,-20.19225048,FALSE,TRUE,FALSE,FALSE,FALSE,-0.367109917,-0.497567112,FALSE,119,18.92149429,16.450958
207,12.86777496,138.1432151,74.60181782,138.3095371,35.1779051,FALSE,TRUE,FALSE,TRUE,FALSE,0.887468124,-0.375124781,FALSE,86,19.56329756,17.4522
208,12.86313438,197.4080682,40.80635968,108.7507451,75.81694019,FALSE,TRUE,FALSE,TRUE,FALSE,-0.01211745,0.055791942,FALSE,13,19.38595331,18.193596
210,12.85629559,185.0191827,47.80985909,137.3619291,68.430163,FALSE,TRUE,FALSE,TRUE,FALSE,-0.022298768,-0.161539384,FALSE,97,20.01204978,17.997246
211,12.8542347,186.8053015,47.11673144,134.731675,69.45281587,FALSE,TRUE,FALSE,TRUE,FALSE,0.092268573,-0.1357481,FALSE,7,19.728614,18.695408
212,12.83557606,193.8178951,49.99293375,121.34683,67.12351812,FALSE,TRUE,FALSE,TRUE,FALSE,0.045735903,0.123014063,FALSE,9,19.78561011,19.070208
213,12.83167458,163.6874584,40.36690078,176.6051492,62.55025118,FALSE,TRUE,FALSE,TRUE,FALSE,-0.095187544,-0.168966092,FALSE,14,19.46883964,17.202568
214,12.81434345,209.7055714,39.48791948,78.62685415,71.32461259,FALSE,TRUE,FALSE,TRUE,FALSE,0.010239746,-0.116419844,FALSE,44,19.83299548,17.951336
215,12.81238937,77.96428831,2.608092041,198.5560774,-20.70226803,FALSE,TRUE,FALSE,FALSE,FALSE,0.375881691,-0.38013009,FALSE,7699,19.19120298,13.562587
216,12.81033421,183.5865431,33.64756249,171.4749075,79.68934644,FALSE,TRUE,FALSE,TRUE,FALSE,0.082565827,-0.030343822,FALSE,12,19.45404608,18.334385
217,12.80772495,161.2933916,33.52693109,191.9117812,62.12798901,FALSE,TRUE,FALSE,TRUE,FALSE,0.148819721,0.072575946,FALSE,24,19.52181821,17.637503
218,12.80750179,175.0647808,47.0036741,153.3581225,65.69915115,FALSE,TRUE,FALSE,TRUE,FALSE,-0.106817407,0.013869506,FALSE,70,19.81029144,17.390469
219,12.79919338,185.3353007,34.60442051,161.8795989,80.12747317,FALSE,TRUE,FALSE,TRUE,FALSE,-0.034351485,0.121588576,FALSE,7,19.13787243,17.165527
220,12.7947731,356.5157599,-5.281613661,84.55132831,-63.17287484,FALSE,TRUE,FALSE,TRUE,FALSE,0.124241059,0.012290858,FALSE,7,19.370683,17.742916
221,12.77683735,206.8096,38.99075138,81.99299881,73.38374828,FALSE,TRUE,FALSE,TRUE,FALSE,-0.019577947,0.026051782,FALSE,22,19.88620477,18.693209
222,12.77349758,130.8338494,65.83248391,149.4566347,35.93970897,FALSE,TRUE,FALSE,TRUE,FALSE,0.72973777,-0.503351804,FALSE,198,19.57006232,14.898665
224,12.7692709,166.1699208,56.89932724,148.0558665,54.70926372,FALSE,TRUE,FALSE,TRUE,FALSE,-0.012790035,0.046710747,FALSE,26,19.99918512,19.043472
225,12.76656151,97.35719422,67.38290676,147.473612,22.83623731,FALSE,TRUE,FALSE,TRUE,FALSE,0.291401988,-0.181215951,FALSE,4270,19.45796927,13.766957
226,12.76531601,107.9614291,65.65543541,150.2720787,26.61957111,FALSE,TRUE,FALSE,TRUE,FALSE,0.164048734,-0.26269991,FALSE,322,19.44918261,15.067879
227,12.76482582,203.323293,57.04984632,111.8199564,59.16630143,FALSE,TRUE,FALSE,TRUE,FALSE,-0.000150049,0.046022368,FALSE,32,19.80940438,18.451233
228,12.76309204,96.52857142,60.54887002,154.3602215,20.41431476,FALSE,TRUE,FALSE,TRUE,FALSE,0.240031633,-0.431960696,FALSE,758,19.40424478,14.654507
230,12.75843239,219.7432636,36.14307706,61.21593688,65.50175373,FALSE,TRUE,FALSE,TRUE,FALSE,0.00918174,-0.146938384,FALSE,21,19.994882,18.231642
231,12.74975586,182.1377587,61.34920186,131.8847823,55.02731777,FALSE,TRUE,FALSE,TRUE,FALSE,-0.396052556,-0.259549185,FALSE,7,19.564284,18.184128
232,12.74812317,32.45085276,38.6251944,139.3127369,-21.74100837,FALSE,TRUE,FALSE,FALSE,FALSE,-0.763024744,-0.946155947,FALSE,110,19.03708854,14.517986
233,12.74748325,225.8133767,32.8834146,52.44559329,61.01073835,FALSE,TRUE,FALSE,TRUE,FALSE,0.067870514,-0.073621633,FALSE,35,19.75225077,17.149473
234,12.74424839,88.18380111,-18.72233126,223.8217368,-21.0945291,FALSE,TRUE,FALSE,FALSE,FALSE,0.131804123,1.045602299,FALSE,243,19.33246651,15.910838
235,12.74359989,72.78634801,4.287683559,194.0951301,-24.24491274,FALSE,TRUE,FALSE,FALSE,FALSE,0.064559867,-0.440304567,FALSE,346,19.15943239,14.941926
236,12.74341393,167.7525943,30.17529214,199.0873372,67.80337693,FALSE,TRUE,FALSE,TRUE,FALSE,-0.043129506,-0.011786375,FALSE,21,19.64383829,18.080317
237,12.74058151,174.9953824,40.70099457,165.7089071,69.97483999,FALSE,TRUE,FALSE,TRUE,FALSE,-2.071005756,-3.690656156,FALSE,10,19.5553827,17.317472
238,12.73019028,179.5757612,34.38291022,177.2146054,76.49334517,FALSE,TRUE,FALSE,TRUE,FALSE,0.116398207,-0.056673959,FALSE,15,20.18401747,19.278505
239,12.72923565,152.6553364,-2.145566967,243.5217474,41.4663419,FALSE,TRUE,TRUE,TRUE,FALSE,-0.25028954,0.066008902,FALSE,32,19.48951938,17.234423
240,12.72831631,180.0646159,-28.00752553,289.3692479,33.51275714,FALSE,FALSE,TRUE,FALSE,FALSE,-0.560593292,0.492890005,FALSE,11,19.50270018,16.752312
241,12.72823238,187.1215095,50.41582078,132.0531016,66.30400617,FALSE,TRUE,FALSE,TRUE,FALSE,-0.021275989,0.033854293,FALSE,16,19.48513081,18.014114
242,12.72013187,223.8638904,34.87519672,56.94271438,62.44354589,FALSE,TRUE,FALSE,TRUE,FALSE,0.200384639,-0.000319574,FALSE,9,19.712531,18.48322
243,12.71435928,181.9520776,61.37436401,132.0204499,54.97733524,FALSE,TRUE,FALSE,TRUE,FALSE,-0.17054693,-0.125935787,FALSE,23,19.74090235,18.184128
244,12.71405315,203.1519795,39.93770463,91.85795995,74.60790488,FALSE,TRUE,FALSE,TRUE,FALSE,0.087107746,0.03285289,FALSE,39,19.70846572,17.193476
245,12.71001434,88.6898511,75.32675523,138.3716167,22.70125856,FALSE,TRUE,FALSE,FALSE,FALSE,0.325640381,0.307867321,FALSE,176,19.45129159,15.090125
246,12.70901775,207.6056907,28.30781685,41.51115253,76.90099337,FALSE,TRUE,FALSE,TRUE,FALSE,-0.146242078,-0.214220842,TRUE,15,19.61778687,18.746443
247,12.70661449,130.7992499,65.72237474,149.5928945,35.95223129,FALSE,TRUE,FALSE,TRUE,FALSE,0.824037116,-0.488635769,FALSE,66,19.57975594,17.431858
248,12.70455456,159.6202267,23.9143854,211.5444846,59.91879008,FALSE,TRUE,FALSE,TRUE,FALSE,-0.152393422,-0.090561995,FALSE,7,19.70553871,18.954166
249,12.7045126,154.2033999,45.08032797,172.2780237,54.45220197,FALSE,TRUE,FALSE,TRUE,FALSE,-0.101994281,-0.179412699,FALSE,33,19.90891976,18.060717
251,12.69775391,59.4742795,23.81891316,168.7577844,-22.03144473,FALSE,TRUE,FALSE,FALSE,FALSE,0.111831154,-0.867730294,TRUE,4171,19.12062588,14.269762
252,12.6940794,73.00132065,7.091200245,191.6549881,-22.54473211,FALSE,TRUE,FALSE,FALSE,FALSE,0.32803475,-0.436783212,FALSE,1143,19.12879978,14.363359
253,12.6885519,179.3218937,18.2963935,245.4170089,74.72366226,FALSE,TRUE,FALSE,TRUE,FALSE,-0.005453949,-0.252511416,FALSE,5,19.2259346,18.125732
254,12.68587685,114.1966601,36.5084683,182.7989974,24.32474754,FALSE,TRUE,FALSE,TRUE,FALSE,-0.159990158,-0.721973042,FALSE,45,19.04375653,16.437315
255,12.68376923,72.99023987,6.390086573,192.2846588,-22.93773095,FALSE,TRUE,FALSE,FALSE,FALSE,0.300825704,-0.408128061,FALSE,1027,19.21995964,14.363359
257,12.66610813,74.17881301,-4.519416078,203.3251612,-27.49891142,FALSE,TRUE,FALSE,TRUE,FALSE,0.276108164,-0.08886664,FALSE,385,19.36132435,16.592665
258,12.66607857,111.356125,68.06011852,147.715096,28.17014965,FALSE,TRUE,FALSE,TRUE,FALSE,0.120083871,-0.255385891,FALSE,546,19.55324127,13.742998
259,12.6648407,97.96259725,57.18745224,158.0017434,20.00256115,FALSE,TRUE,FALSE,TRUE,FALSE,0.157624384,-0.526577934,TRUE,5913,19.3702193,14.144161
260,12.65768528,101.0910766,54.83674746,160.9733034,20.91338664,FALSE,TRUE,FALSE,TRUE,FALSE,0.120034523,-0.582930591,FALSE,3369,19.32620951,13.465348
261,12.64621735,195.9895938,42.89803831,114.574089,74.02643484,FALSE,TRUE,FALSE,TRUE,FALSE,-0.165598207,-0.086751964,FALSE,14,19.89233636,18.584286
262,12.64581776,100.0590649,56.56085554,159.0258192,20.88814331,FALSE,TRUE,FALSE,TRUE,FALSE,0.120556067,-0.566318986,FALSE,2598,19.36180441,14.00619
263,12.64195156,115.490072,20.64979641,199.3524897,20.05430844,FALSE,TRUE,FALSE,TRUE,FALSE,-0.269676707,-0.742134478,TRUE,489,19.20079123,15.524079
264,12.6387825,60.04937413,23.82662385,169.156668,-21.65760325,FALSE,TRUE,FALSE,FALSE,FALSE,0.163369381,-0.989781385,FALSE,1766,19.09560983,14.269762
265,12.63672924,124.3704843,40.75976136,180.1163035,33.01747365,FALSE,TRUE,FALSE,TRUE,FALSE,0.187234286,-0.522347319,TRUE,175,19.28130955,14.714042
266,12.63200092,153.9748106,40.63864504,179.8522459,55.35369547,FALSE,TRUE,FALSE,TRUE,FALSE,-0.042441716,-0.021727276,FALSE,7,19.469654,16.763525
267,12.6291151,166.4083639,30.85438924,197.4431242,66.62145552,FALSE,TRUE,FALSE,TRUE,FALSE,0.070704731,-0.032798189,FALSE,25,19.63050584,17.221977
268,12.628438,50.886015,29.26544158,158.6119486,-22.87205582,FALSE,TRUE,FALSE,FALSE,TRUE,-0.032834121,-0.638196831,FALSE,31,19.01363803,15.5683975
269,12.62508011,112.2070705,28.3404219,190.5686726,20.10177205,FALSE,TRUE,FALSE,TRUE,FALSE,-0.221958934,-0.966494166,FALSE,5872,19.20392125,12.902547
270,12.62370205,199.1427704,40.27180532,102.936289,75.86529888,FALSE,TRUE,FALSE,TRUE,FALSE,-0.058718531,0.012878731,FALSE,46,19.72398291,18.052687
271,12.61264992,117.7674544,27.63995924,193.0872441,24.47981895,FALSE,TRUE,FALSE,TRUE,FALSE,-0.25774271,-0.553103581,FALSE,356,19.2791896,14.565325
272,12.60713959,178.3570299,51.09876879,143.6677149,63.63027111,FALSE,TRUE,FALSE,TRUE,FALSE,0.024103599,-0.425728969,FALSE,7,20.34595143,20.043158
273,12.60226345,109.9350431,33.96650092,184.2290038,20.22347787,FALSE,TRUE,FALSE,TRUE,FALSE,-0.074697444,-1.019565321,FALSE,467,19.20312197,15.284755
274,12.59869766,209.73176,39.53314534,78.70307649,71.28152444,FALSE,TRUE,FALSE,TRUE,FALSE,-0.068440316,-0.152919153,FALSE,46,19.8935052,17.951336
275,12.59687328,106.8003826,46.49452947,170.6773464,21.89072686,FALSE,TRUE,FALSE,TRUE,FALSE,-0.065608319,-1.014177105,FALSE,89,19.00000707,15.706261
276,12.59474087,144.4788258,78.97583661,132.8727685,34.09753654,FALSE,TRUE,FALSE,TRUE,FALSE,0.934769471,-0.680769774,FALSE,27,19.41262896,15.222345
277,12.59468651,197.6865628,39.53253014,106.212179,76.96225476,FALSE,TRUE,FALSE,TRUE,FALSE,0.090731989,-0.175986005,FALSE,13,19.95697277,19.062399
278,12.59353924,120.6478425,49.20020654,169.8088467,31.52283692,FALSE,TRUE,FALSE,TRUE,FALSE,0.147879198,-0.49230908,FALSE,47,19.30207553,15.388892
279,12.59310055,168.51102,30.32711329,198.6168242,68.45264426,FALSE,TRUE,FALSE,TRUE,FALSE,-0.093227475,0.193808771,FALSE,6,19.16331667,17.780592
280,12.5904665,46.16892001,83.64427938,126.6852022,21.76769913,FALSE,TRUE,FALSE,FALSE,FALSE,-0.294049384,1.063758173,FALSE,408,19.49913845,15.343617
281,12.58800983,187.3093498,50.19194184,131.8828897,66.5487148,FALSE,TRUE,FALSE,TRUE,FALSE,-0.025727835,0.023921559,FALSE,141,19.79460392,17.912922
282,12.58717251,120.2984772,56.73015763,160.9622743,31.84106257,FALSE,TRUE,FALSE,TRUE,FALSE,0.235257648,-0.423366228,FALSE,179,19.39106829,14.5612755
283,12.58619022,109.2676613,53.09267563,164.1571839,25.1038049,FALSE,TRUE,FALSE,TRUE,FALSE,0.063805685,-0.492539409,FALSE,366,19.42131031,15.199522
284,12.58372307,76.03470941,2.210591952,197.8715562,-22.5650231,FALSE,TRUE,FALSE,FALSE,FALSE,0.254072192,-0.306867592,TRUE,3922,19.18650972,14.082571
285,12.57522297,170.1462434,45.22518485,161.9570794,64.41165119,FALSE,TRUE,FALSE,TRUE,FALSE,-0.131944372,0.183752215,FALSE,20,19.84812995,18.14655
286,12.566185,51.52933325,28.9318079,159.3171809,-22.80237836,FALSE,TRUE,FALSE,FALSE,TRUE,-0.151764273,-0.892771883,FALSE,181,19.04051099,13.681162
287,12.56544209,176.8111105,7.679673791,261.9485136,65.3081718,FALSE,TRUE,FALSE,TRUE,FALSE,-0.123825186,-0.11650224,FALSE,18,19.3978985,18.187902
289,12.5570097,176.4780051,53.51950466,143.1417441,60.96215022,FALSE,TRUE,FALSE,TRUE,FALSE,0.189306013,0.203441102,FALSE,6,19.80866983,19.011219
290,12.55420685,153.7939991,26.15668426,205.4241762,55.21064447,FALSE,TRUE,FALSE,TRUE,FALSE,-0.307267332,-0.050751687,FALSE,7,19.40050129,18.706572
291,12.55007362,81.53649844,-4.840439576,207.3866848,-21.15818503,FALSE,TRUE,FALSE,FALSE,FALSE,0.249294462,-0.025446695,FALSE,3057,19.31516922,13.782847
292,12.54960251,207.106828,37.4683062,77.23240622,74.1611898,FALSE,TRUE,FALSE,TRUE,FALSE,-0.049011181,-0.01447088,FALSE,7,19.30887329,18.2632
293,12.54166603,101.4731128,57.97393406,157.8164855,22.03465846,FALSE,TRUE,FALSE,TRUE,FALSE,0.231232162,-0.480621451,FALSE,4667,19.33035671,14.070664
294,12.53801537,113.9918319,67.97424129,147.8512908,29.15318699,FALSE,TRUE,FALSE,TRUE,FALSE,0.184554376,-0.071830817,FALSE,435,19.5875605,15.79977
295,12.53372097,134.241645,69.80880519,144.2945053,36.00993044,FALSE,TRUE,FALSE,TRUE,FALSE,0.630634537,-0.39361981,FALSE,979,19.58226705,14.786839
296,12.53358364,166.0025758,51.93673709,154.6924124,58.05221508,FALSE,TRUE,FALSE,TRUE,FALSE,-0.089085109,-0.104295592,FALSE,33,19.98174676,17.904541
299,12.5259161,48.84632589,32.910195,154.8067343,-20.90525077,FALSE,TRUE,FALSE,FALSE,TRUE,-0.112345527,-0.768699046,FALSE,997,19.09833229,14.33748
300,12.52371025,194.9588645,48.20390998,119.0499595,68.86099729,FALSE,TRUE,FALSE,TRUE,FALSE,-0.070037395,-0.111480405,FALSE,17,19.76421447,18.44546
301,12.51563644,42.59026654,33.91347098,149.4402315,-22.76479922,FALSE,TRUE,FALSE,FALSE,FALSE,-0.287395375,-0.792312021,FALSE,184,19.06092857,14.638757
302,12.5128088,77.9093103,2.453382033,198.6692397,-20.82779007,FALSE,TRUE,FALSE,FALSE,FALSE,0.349433457,-0.366612333,FALSE,329,19.28148847,16.098536
303,12.50582218,95.30356597,68.31726267,146.2631558,22.3635618,FALSE,TRUE,FALSE,TRUE,FALSE,0.291920594,-0.137125367,FALSE,4277,19.50882809,13.796257
304,12.50440598,106.7981414,46.51350055,170.6572994,21.89476075,FALSE,TRUE,FALSE,TRUE,FALSE,-0.009495927,-0.990165673,FALSE,112,19.02094493,15.706261
305,12.49651814,190.6495583,45.43125967,127.8531501,71.61243249,FALSE,TRUE,FALSE,TRUE,FALSE,0.064269719,0.023447709,FALSE,47,19.93959423,18.337698
306,12.49482059,223.533145,38.51524518,64.71769073,61.99241747,FALSE,TRUE,FALSE,TRUE,FALSE,-0.17131181,-0.114826537,FALSE,13,19.529902,17.248238
308,12.48291874,183.2679238,48.53960901,139.5652652,67.33087932,FALSE,TRUE,FALSE,TRUE,FALSE,-0.145721672,-0.094106974,FALSE,66,19.8999325,17.878895
309,12.48133659,124.4293317,40.84336013,180.0261552,33.07459644,FALSE,TRUE,FALSE,TRUE,FALSE,0.215195755,-0.482212815,TRUE,56,19.33180939,14.714042
310,12.48133183,68.75183816,8.112499649,188.1335355,-25.44972621,FALSE,TRUE,FALSE,FALSE,FALSE,0.453253469,-0.446905404,FALSE,139,19.41500939,16.263943
311,12.48116589,98.89880895,66.41541776,148.6621048,23.16000382,FALSE,TRUE,FALSE,TRUE,FALSE,0.219248517,-0.22069262,FALSE,3847,19.42527262,14.946376
312,12.48002434,226.7210207,51.34395943,85.72908205,54.85672861,FALSE,TRUE,FALSE,TRUE,FALSE,-0.044263959,-0.014928061,FALSE,14,19.27855607,17.39429
314,12.4737854,174.7059306,40.53959743,166.4687059,69.89503966,FALSE,TRUE,FALSE,TRUE,FALSE,-0.22379865,0.265121251,FALSE,7,19.99015414,19.025877
315,12.4724865,219.8586483,50.65656805,89.18035855,58.80062914,FALSE,TRUE,FALSE,TRUE,FALSE,-0.032682797,0.0331007,FALSE,15,19.33841307,17.713327
316,12.46766472,203.8666136,46.57811156,101.7542977,68.69810307,FALSE,TRUE,FALSE,TRUE,FALSE,-0.070480698,-0.045946573,FALSE,63,19.82769914,16.852823
317,12.46746826,111.5071256,31.23136395,187.4532557,20.53926635,FALSE,TRUE,FALSE,TRUE,FALSE,-0.204536389,-0.940237137,FALSE,980,19.25066016,12.976397
318,12.46551514,204.9323384,32.5482022,63.21538489,78.21935101,FALSE,TRUE,FALSE,TRUE,FALSE,0.040559592,-0.094550261,FALSE,13,19.63651477,18.626986
319,12.45467472,89.49188063,-20.53796754,226.1212978,-20.64990204,FALSE,TRUE,FALSE,TRUE,FALSE,6.84E-05,1.156214976,FALSE,2545,19.26029832,13.037062
320,12.45112324,145.9353823,47.97132513,170.1483066,48.21533688,FALSE,TRUE,FALSE,TRUE,FALSE,-0.032568795,-0.17629856,FALSE,61,19.65561715,17.830048
321,12.44625282,124.2349896,19.51832463,203.8241695,27.26386806,FALSE,TRUE,FALSE,TRUE,FALSE,-0.337324625,-0.343038498,FALSE,359,19.38497304,15.077997
322,12.42920971,74.57805075,6.63063682,192.9905273,-21.48185751,FALSE,TRUE,FALSE,FALSE,FALSE,0.379311912,-0.486675414,FALSE,7090,19.12252536,13.85391
323,12.42865467,76.14273404,1.161879141,198.9112936,-23.00382194,FALSE,TRUE,FALSE,FALSE,FALSE,0.244482243,-0.362882117,FALSE,162,19.0156961,14.403159
324,12.42344666,106.516045,53.85226442,162.9334298,23.68369368,FALSE,TRUE,FALSE,TRUE,FALSE,0.142924647,-0.603248667,FALSE,448,19.32032892,15.282371
325,12.42242813,175.2050795,46.86530621,153.4055855,65.86631689,FALSE,TRUE,FALSE,TRUE,FALSE,-0.144702844,0.059616556,FALSE,16,19.82536606,18.19349
